N,P,K,temperature,humidity,ph,rainfall,label
83.90125,41.031256,41.956844,30.46992829,43.01339431,6.732518998,38.1275221,bajra
85.3223,37.606423,41.787395,30.80365848,48.29331636,6.716423935,41.7095732,bajra
89.126607,38.764717,36.92992,28.30799097,46.28288165,6.415837358,39.1064343,bajra
81.749253,40.370351,40.85089,30.20006087,47.30195846,6.605727458,38.3752117,bajra
76.909362,41.660384,41.800797,30.40610279,47.1302886,6.559679663,44.0013379,bajra
86.092954,41.471244,43.563598,28.50903911,44.05599335,6.649998094,41.7315504,bajra
75.799437,41.51499,42.741072,30.62568261,45.51075184,6.598473838,37.9675577,bajra
84.998476,41.558698,39.921961,29.62388141,41.35354583,6.581546107,44.5874058,bajra
74.878178,40.37896,42.014888,28.8705696,45.33247885,6.99133477,40.0299984,bajra
91.473612,36.662801,42.117457,29.84447844,46.38945628,6.890026659,38.2404251,bajra
80.915986,36.284197,41.206495,30.26834262,46.1495883,7.015856138,40.8822876,bajra
80.592358,38.237863,38.575558,31.06806116,47.58540373,6.751425471,40.1104066,bajra
76.381543,42.345514,41.330834,31.74709569,43.41901846,6.722886389,40.5554702,bajra
82.585958,39.568665,38.254078,30.79326678,46.29804365,6.613080083,43.2530627,bajra
84.680795,40.268593,40.159196,30.49865199,43.44893447,6.806126422,34.8342795,bajra
83.505823,36.877014,43.00684,29.70289192,44.61899943,6.671942283,39.3087067,bajra
85.674125,35.024383,42.553931,30.30422113,42.82736103,6.580636272,44.0233433,bajra
76.217972,37.693299,42.274629,30.30469759,43.31173396,6.844191495,37.5381936,bajra
84.403286,42.122742,41.064012,30.32549496,48.17013862,6.799936011,37.1635021,bajra
81.797896,44.172094,37.970481,29.67468351,45.74960287,6.789003411,37.6424714,bajra
84.487431,44.640081,40.392263,29.18633854,42.21187105,6.8526271,42.6493056,bajra
81.900671,39.995192,38.821457,29.01705273,46.50255239,6.986409411,36.2902485,bajra
86.359356,41.148142,42.799189,28.79208503,42.54151652,6.769610261,41.2066826,bajra
87.185443,41.412158,39.514637,29.07626771,47.21400103,6.603200093,43.9083245,bajra
78.862461,43.181164,41.357863,29.87670406,44.06508653,6.730454793,41.0279601,bajra
80.308626,38.812377,39.668737,30.07071933,41.16827863,6.893466295,37.6486691,bajra
75.38667,36.625311,36.412215,28.78009725,43.72376228,7.198464864,38.7378888,bajra
80.711,40.800963,40.26213,29.93030089,42.84847123,7.09598922,44.3372719,bajra
73.269365,37.951943,39.440379,29.13191598,45.910738,6.651432471,45.1961346,bajra
84.762194,40.425148,42.053973,30.99531038,43.98489452,6.633491682,40.1875434,bajra
83.446544,40.278121,36.846007,29.277458,44.86684885,6.784564217,44.7341012,bajra
74.456048,41.011178,42.978226,32.04430477,44.27208464,6.900251608,41.3674249,bajra
80.781927,39.80231,40.871951,27.72097852,46.22772508,6.825740292,39.4660602,bajra
88.187449,38.650132,39.193848,31.79239797,43.50228965,6.687776482,39.647139,bajra
83.362938,40.415605,37.414749,29.52104829,43.90676202,6.784246907,41.0220248,bajra
81.672823,36.447976,42.127882,30.22731196,47.49215769,6.890616459,42.6431751,bajra
81.866181,42.692452,41.044501,29.91187628,49.0903825,6.981363573,41.3769866,bajra
74.894782,37.423385,40.585431,30.13096908,43.89457938,6.828760471,43.8127046,bajra
82.78161,37.717983,39.776982,29.27553017,44.30214015,6.715622404,38.8536506,bajra
74.979459,39.744691,38.878785,27.36349618,48.69534964,7.022109009,39.0968783,bajra
80.075276,37.656691,43.391446,31.70755983,45.28204871,7.008800251,40.4206883,bajra
74.653098,39.176353,40.263856,29.59090705,44.6064241,6.78135449,39.8058916,bajra
80.209034,37.87879,38.565968,28.84387416,46.76006799,6.370448024,42.7686168,bajra
85.545398,39.395639,34.793726,29.67482049,44.88446851,6.593837963,38.7634759,bajra
86.120781,41.329854,38.150872,28.56216075,44.41136883,6.756454817,41.190878,bajra
77.858733,41.022999,43.870308,30.73395092,44.91344069,6.762637304,39.1439845,bajra
26.475801,48.431716,30.067834,27.0414703,50.95628888,5.944721408,56.0658159,groundnut
24.923745,51.250601,29.1996,27.98886525,50.17631054,6.518439493,49.2327995,groundnut
25.543463,51.188577,28.806664,27.34375909,54.66139883,5.787671696,56.6590579,groundnut
21.883411,47.585838,32.44375,26.52875655,49.55832967,6.163183582,61.8240909,groundnut
22.710397,47.371725,32.246148,28.5047389,51.78486305,5.969536197,61.9162836,groundnut
26.993053,51.697367,28.781396,26.96028623,51.66645103,6.261538343,59.7883047,groundnut
26.099271,47.30656,32.064745,27.25363703,53.42909686,6.4727766,51.3317852,groundnut
24.955218,48.671364,27.648211,27.28083508,57.22403763,5.85774554,54.893474,groundnut
25.800679,50.307696,29.830308,25.94763475,52.48419643,6.0592419,47.7732584,groundnut
26.49324,52.395965,30.077491,27.1855505,54.23458147,6.241727176,57.9832579,groundnut
24.628147,53.279959,30.481179,27.15718207,49.35827294,6.253373789,52.2545488,groundnut
24.202147,47.961561,28.400648,28.72106484,54.76918525,6.557188355,50.9644464,groundnut
25.089067,46.766231,28.956458,26.25631714,54.57833473,6.12630128,58.5256518,groundnut
25.755151,55.759097,27.780834,28.01997892,54.38459701,6.018951536,58.32354,groundnut
25.420181,49.431309,28.764097,26.41752134,56.26360916,6.200127004,57.581029,groundnut
24.011376,48.050368,31.622977,25.90684327,51.13635536,6.206329098,55.3675296,groundnut
24.776133,50.989549,31.039284,27.59505641,49.94952808,6.147147152,58.9427174,groundnut
26.118309,46.567851,30.52722,25.39763755,52.0976246,6.552984665,51.871954,groundnut
23.957096,51.910074,27.685798,26.48746843,53.24059757,6.082022832,54.221299,groundnut
25.930232,51.053865,30.400228,26.72531095,52.76972712,6.176985722,56.5107585,groundnut
24.378835,49.543578,28.515063,26.97164384,50.3131182,5.99278736,55.8535818,groundnut
25.265925,51.957184,29.353312,27.33052281,53.14565895,6.282727928,52.2753428,groundnut
25.186704,50.910351,30.010768,25.3099531,52.33381842,6.611530773,53.8118704,groundnut
24.089904,50.933371,30.468567,27.96611548,49.38363424,6.336036727,56.9483928,groundnut
24.822317,50.846718,31.544186,27.70657546,49.62251983,6.352549423,54.7865276,groundnut
25.091093,50.182992,29.774636,27.96528307,51.82586664,5.99176442,53.7013515,groundnut
25.223368,53.073037,30.904642,26.31106642,57.16919503,6.249248208,59.2087894,groundnut
24.810357,51.333398,31.259203,27.98673772,54.19932608,6.362228642,53.9602138,groundnut
24.285317,50.831519,31.399692,26.81959623,54.21555769,6.470186715,51.976141,groundnut
23.953849,49.649062,30.461419,26.57510072,54.81258157,6.278876436,55.1301753,groundnut
23.205113,46.71046,30.421514,25.27259754,54.10628581,6.170583385,65.7022068,groundnut
27.884895,49.546377,29.840494,27.80642103,55.54259903,5.895326595,49.104961,groundnut
24.222456,51.456844,30.74531,27.86651488,49.50462914,5.769197241,57.8314468,groundnut
23.964755,44.95378,30.217596,27.64247231,51.74612117,6.1148402,54.4741046,groundnut
24.536772,46.629882,28.927979,27.42223672,52.66909137,6.231259124,51.71601,groundnut
24.773121,44.557337,30.267715,28.15737474,48.93380517,6.091017453,56.0860524,groundnut
26.566053,48.879438,28.961625,25.40517225,52.21515131,6.579826143,55.9152829,groundnut
24.972151,50.805206,29.983362,26.34145836,53.71242222,6.241991643,55.0581237,groundnut
23.780792,53.25877,30.997054,26.55213412,54.0837957,6.107451824,52.4193885,groundnut
24.050371,45.572329,30.707314,25.51677265,49.44483683,5.81394063,54.71597,groundnut
24.812099,49.183259,28.436133,26.05049066,52.96588932,6.097597341,56.0439825,groundnut
23.893439,50.452657,31.954917,27.4747943,51.14217926,6.247839008,54.2058049,groundnut
25.00985,49.185972,29.753497,27.17179562,49.9338139,6.011046538,50.4178096,groundnut
22.999661,46.956793,30.239194,26.27684211,53.06831809,6.206456757,48.5039361,groundnut
25.818719,52.026997,28.509206,27.34035515,50.21848367,6.21816669,50.8271553,groundnut
22.758617,49.042957,29.814407,26.67787945,49.53721644,6.125618774,55.8886727,groundnut
24.943884,50.456253,28.994827,27.94909151,49.55355946,6.290686215,58.9002406,groundnut
25.601135,49.493689,29.207554,27.839231,49.04021216,6.019556888,53.6880594,groundnut
26.547067,50.949419,28.547931,26.74865076,50.72220786,6.067979247,58.2303355,groundnut
23.285321,54.021952,31.242345,27.88359795,51.03708581,6.172111026,50.270599,groundnut
24.344172,51.234137,31.944095,26.10320298,51.23974765,6.171858345,50.3938956,groundnut
25.739187,48.190024,29.706914,26.63392101,50.35817591,6.198689633,54.2884884,groundnut
24.535178,48.178846,30.479287,28.33942999,52.29096544,6.385277988,50.4122676,groundnut
25.197202,47.256579,27.784613,26.40110916,54.47915062,6.376702944,55.8019156,groundnut
23.084124,49.509298,30.45255,27.14218435,48.16490935,6.03440088,54.7885434,groundnut
25.670364,44.50968,29.756814,27.1158695,53.76719294,6.328871511,56.9224854,groundnut
24.000074,45.229995,29.410421,27.81132178,54.89838542,6.332162133,56.4168247,groundnut
25.47455,48.609703,29.80491,28.35194632,50.03947935,6.500348855,53.9373071,groundnut
26.65679,46.482962,30.878856,26.40321619,49.05624424,6.240647332,58.3312569,groundnut
23.943823,46.25246,29.862233,26.92917738,53.14050483,6.37662459,54.8039299,groundnut
27.319379,50.560587,29.48036,25.69463044,51.4536682,6.137432028,58.1690058,groundnut
25.578105,47.051577,30.258382,27.54394025,55.17830523,6.365075738,57.510794,groundnut
25.075107,50.97078,31.874257,25.92045031,51.2731662,6.056302213,56.2512053,groundnut
26.537778,48.507564,26.414543,26.6661012,53.90002536,6.299999162,56.4130146,groundnut
24.650008,46.802423,30.772941,26.32423173,56.54292121,6.306114341,53.0838606,groundnut
24.235768,49.767639,29.640747,27.90463536,52.38774563,6.063916497,61.2384543,groundnut
25.061635,51.922099,29.08766,27.29412366,52.64710878,5.848525232,61.6504079,groundnut
26.613306,49.007012,28.346595,27.28152491,52.18033121,6.266154424,55.6322054,groundnut
25.632801,53.618264,30.852155,26.14977905,54.83413073,6.505154309,65.4017872,groundnut
23.595632,50.607205,26.876852,27.44805082,50.85974338,6.557760918,52.4437706,groundnut
22.888521,48.821841,27.036768,27.60839056,47.70462726,6.20529311,48.143221,groundnut
24.599628,54.108445,30.540972,26.30057018,51.93509674,6.203351138,56.5596801,groundnut
23.291427,51.481418,25.943413,26.48979351,50.98439041,6.31779879,55.0746818,groundnut
23.243046,47.537517,30.29802,26.93595545,50.79542185,6.110564915,57.2973544,groundnut
24.352884,49.779772,33.254905,25.84681706,48.14816712,6.345747678,52.7604779,groundnut
24.602203,48.047109,29.6103,28.29481587,53.66842719,6.360373573,50.3264507,groundnut
23.561058,42.902303,28.785929,27.77492958,53.07524875,6.158798533,54.9264091,groundnut
24.138893,50.511897,31.148817,25.6911317,52.62326719,6.373432886,53.630169,groundnut
25.875876,57.036636,29.843486,27.31857871,50.46484127,6.233712716,56.5188964,groundnut
25.243553,47.450762,30.309543,28.18437871,52.93316239,6.378929617,54.2178605,groundnut
25.937375,50.69817,28.573634,27.25800201,49.93727094,6.082284269,55.6247834,groundnut
25.371555,47.026919,31.580979,27.46332509,50.53416485,5.914009228,54.5218149,groundnut
24.44257,50.282851,29.455325,25.37395994,51.19223837,6.143154845,57.0910814,groundnut
24.12725,54.196687,27.132539,28.06204567,51.53341654,6.359882786,55.2633449,groundnut
26.424444,49.031595,28.352069,28.15060847,51.76396026,6.241209876,59.0746813,groundnut
23.710056,51.488727,29.115158,26.89294282,52.15034025,5.920958734,52.4298378,groundnut
26.688841,52.215478,29.906041,27.19693,51.38797559,6.45232451,54.3388365,groundnut
25.289803,52.865075,28.833943,28.26261924,48.81664027,6.503113436,53.7701706,groundnut
24.696627,45.274975,29.317808,26.15775671,50.7360956,6.17446016,58.1607123,groundnut
25.259504,50.769192,28.356721,26.28658919,55.74134804,6.063252608,60.4654872,groundnut
24.696174,50.00572,31.605548,28.03023286,51.76950987,6.127786792,54.8154625,groundnut
25.422447,52.228259,30.006345,27.5012979,55.40778824,6.270923588,56.0284544,groundnut
23.101361,43.423175,30.582564,26.92319237,50.92925204,6.245296618,54.8006677,groundnut
26.409725,50.215277,28.879615,27.80203465,51.54836736,6.297935823,53.4245447,groundnut
24.187716,50.210421,30.019243,27.3886599,51.44121683,5.85843708,53.5718462,groundnut
25.992273,49.25656,29.630425,27.79896497,50.51909569,5.913038601,54.4699173,groundnut
24.394783,47.584384,29.736932,27.39811957,51.98067979,6.25709848,60.9842454,groundnut
24.571401,50.695872,29.23618,26.31444863,50.78339208,6.110950906,56.1862701,groundnut
27.936345,48.209891,29.375062,26.94887036,52.82326161,6.249020451,59.2375161,groundnut
21.96701,44.032675,29.256183,27.88881315,48.74345209,5.640580385,56.884892,groundnut
80.974629,43.492521,47.536151,21.35996915,65.28739183,6.377868521,77.2232876,mustard
68.581493,44.029241,47.184865,21.83081515,63.60107583,6.655579537,66.6329845,mustard
80.181966,47.284174,54.641619,21.68203446,65.84359237,6.148246755,64.2361971,mustard
83.379098,45.987211,52.946282,21.09355409,66.35174556,6.864419479,76.8886752,mustard
81.106326,46.019679,46.072796,22.89467814,63.41177014,6.598374235,67.9663456,mustard
75.282161,49.300701,49.131744,22.95916181,64.79660029,6.140829934,79.0143042,mustard
77.640431,47.606984,50.063027,20.98154197,65.42716639,6.928263513,77.2184391,mustard
79.769929,48.47329,50.526671,22.13829259,62.16177455,6.545600365,79.6594954,mustard
76.655751,49.27634,49.770735,21.41407212,67.5938434,6.444075124,78.417817,mustard
78.832965,45.8624,51.233901,22.19199206,59.81161737,6.281357471,79.1823449,mustard
79.471454,44.795418,46.603565,21.28737403,59.74332354,6.48025026,72.3070309,mustard
76.133648,45.843316,50.909927,23.38151064,61.06910311,6.726079303,79.378957,mustard
76.883629,46.467443,48.855917,22.12255446,68.92374063,6.618093215,77.2887377,mustard
78.278763,42.58667,49.478829,22.79636138,61.02936357,6.294257573,75.5682048,mustard
76.061381,44.177196,48.941004,21.09869251,62.4672832,6.637168444,69.116836,mustard
73.608511,44.550943,51.829889,21.87003161,63.7920892,6.508649966,67.1443166,mustard
81.978823,46.881901,48.976729,22.66391018,62.06851014,6.719942254,75.6952215,mustard
78.65379,45.954291,49.731838,22.80538671,62.20063427,6.351308748,79.663363,mustard
77.61786,48.071226,54.24859,21.73481528,66.77154205,6.275030005,78.3962998,mustard
80.797696,47.087988,48.38607,20.90368495,66.30845537,6.097636385,73.5719228,mustard
83.764727,46.441365,54.870857,22.67657204,63.29986419,6.505326109,74.7868318,mustard
73.671293,43.837082,48.598098,20.65609447,65.12348302,6.45143099,67.4719774,mustard
81.616851,47.646507,50.567586,21.786115,66.53774959,6.63264297,76.3833161,mustard
76.701551,46.636182,52.988702,21.60622482,70.45464228,6.397501968,75.1458316,mustard
77.310058,46.513523,45.644446,21.63961241,62.16048488,6.526390978,79.4750132,mustard
82.584025,40.545183,55.105174,22.19488476,62.98110223,6.530639944,75.7928542,mustard
77.332605,46.455208,48.481319,21.73312108,63.21567425,6.220629099,75.6562641,mustard
82.341198,47.184232,52.049813,22.21406454,63.6149137,6.663734454,68.8911711,mustard
76.397314,43.78234,52.70014,22.62224042,66.26699362,6.709026324,71.0432275,mustard
81.39438,45.712099,52.117205,21.92395201,63.99914849,6.605477161,78.9427613,mustard
77.326619,45.859526,47.353898,20.35127973,65.52119504,6.618736544,76.1793006,mustard
72.201753,45.193046,44.454131,22.90400273,62.17625809,6.744803704,79.2564134,mustard
76.397639,43.394595,50.875926,21.44274614,65.26646007,6.40584862,66.9847871,mustard
71.078128,46.521374,48.596106,21.63496072,66.80924598,6.728821244,73.7735488,mustard
78.637605,47.150329,46.607661,22.14728102,66.43490353,6.632644891,66.2846128,mustard
76.954579,43.979995,50.249717,22.31729142,68.89144706,6.403481731,72.7609238,mustard
84.598688,46.682127,53.169129,22.19056048,61.99149679,6.240039971,68.0181949,mustard
82.648207,48.733773,54.623405,22.55644952,68.0233803,6.386896815,69.7961288,mustard
83.400317,46.960666,50.268611,22.25566518,65.84028225,6.750344288,80.8274351,mustard
82.176881,47.945347,51.285156,21.69562798,66.96706815,6.228073462,79.742512,mustard
75.221908,46.657348,47.887115,22.36523673,64.91179441,6.189022588,76.8931483,mustard
77.688317,48.026637,50.003314,22.26097785,62.51032072,6.385080215,72.9361261,mustard
83.42681,49.857967,47.987071,22.71071978,59.35883871,6.267133067,70.6854969,mustard
74.589965,42.357747,51.032497,21.85871532,65.98645403,6.634642174,76.1952765,mustard
82.631053,45.840076,47.032517,22.69815736,63.46830845,6.317558722,74.1993696,mustard
76.348756,45.03991,50.860135,22.22990555,62.66564183,6.404897452,79.8344985,mustard
81.9856,50.77265,52.95032,22.75523343,61.39154177,6.648952769,74.7610194,mustard
77.796073,46.386435,52.363029,22.33054885,62.71596812,6.644779488,72.1308561,mustard
80.866732,45.302295,49.452834,22.50572036,62.29549633,6.879313039,66.8051127,mustard
77.609329,46.851487,51.460785,21.93368602,64.85078417,6.580057267,73.9601874,mustard
85.572725,47.930503,52.182061,21.36233656,64.7935901,6.44140914,70.4747938,mustard
81.440657,44.763415,51.63851,21.29367357,69.46950559,6.325215132,75.9868605,mustard
83.167437,44.687527,52.131172,21.18873883,68.77550602,6.502759107,72.3161487,mustard
78.803273,47.860514,48.538862,21.50542392,64.42400485,6.270492388,83.1924476,mustard
77.734422,47.912719,50.523675,21.35020753,64.98451776,6.652880542,74.152824,mustard
84.772452,48.349485,52.297287,21.69662653,62.19240964,6.380350417,75.8830842,mustard
82.183147,41.005386,49.979717,22.10433889,64.27838493,6.751798399,76.8980103,mustard
85.240768,45.503291,52.343694,23.07914382,68.41040297,6.287032389,73.8584577,mustard
78.619341,47.125285,51.715884,21.44633084,65.17638014,6.10611417,81.4887525,mustard
77.950503,46.128487,49.225876,22.7563782,57.62248325,6.496760983,74.5238156,mustard
